nome_personagem,classe,raca,nivel,forca,destreza,constituicao,inteligencia,sabedoria,carisma
Personagem_2701,Guerreiro,Githyanki,7.0,15.0,15,15,9,11,13
Personagem_2702,Guerreiro,Humano,7.0,16.0,11,15,7,10,9
Personagem_2703,Bardo,Tiefling,7.0,10.0,16,13,11,9,15
Personagem_2704,Patrulheiro,Halfling,4.0,11.0,17,11,11,15,8
Personagem_2705,Clérigo,Tiefling,6.0,13.0,10,15,12,17,10
Personagem_2706,Feiticeiro,Tiefling,5.0,5.0,14,14,12,11,18
Personagem_2707,Clérigo,Draconato,8.0,13.0,10,17,13,19,11
Personagem_2708,Paladino,Githyanki,5.0,14.0,10,17,7,11,14
Personagem_2709,Clérigo,Githyanki,4.0,13.0,10,15,12,18,10
Personagem_2710,Paladino,Tiefling,7.0,16.0,10,16,12,11,17
Personagem_2711,Clérigo,Tiefling,6.0,13.0,9,13,11,14,12
Personagem_2712,Feiticeiro,Githyanki,5.0,7.0,16,14,10,10,14
Personagem_2713,Feiticeiro,,6.0,8.0,17,12,9,7,16
Personagem_2714,Druida,Anão,3.0,7.0,10,13,9,18,6
Personagem_2715,Bardo,Githyanki,3.0,11.0,15,11,11,8,15
Personagem_2716,Feiticeiro,Halfling,10.0,11.0,15,12,10,11,15
Personagem_2717,Paladino,Elfo,8.0,17.0,6,15,11,15,17
Personagem_2718,Feiticeiro,Tiefling,2.0,9.0,11,14,12,10,17
Personagem_2719,Druida,Tiefling,3.0,11.0,11,13,11,12,6
Personagem_2720,Guerreiro,Draconato,6.0,18.0,9,14,5,11,7
Personagem_2721,Paladino,Anão,10.0,16.0,8,20,6,16,19
Personagem_2722,Druida,Draconato,4.0,10.0,12,15,10,16,10
Personagem_2723,Ladino,Githyanki,10.0,10.0,18,12,9,12,16
Personagem_2724,Ladino,Humano,2.0,8.0,19,11,13,7,13
Personagem_2725,Bruxo,Draconato,5.0,9.0,11,15,9,11,19
Personagem_2726,Clérigo,Githyanki,9.0,8.0,8,13,10,16,9
Personagem_2727,Bardo,Tiefling,11.0,6.0,14,11,10,12,17
Personagem_2728,Mago,Elfo,7.0,7.0,9,11,14,13,9
Personagem_2729,Monge,Draconato,3.0,12.0,13,12,9,16,11
Personagem_2730,Druida,Tiefling,1.0,11.0,10,13,7,17,5
Personagem_2731,Guerreiro,Githyanki,8.0,15.0,10,15,9,6,9
Personagem_2732,Monge,Elfo,5.0,16.0,17,11,10,19,8
Personagem_2733,Guerreiro,Halfling,5.0,15.0,14,13,10,7,11
Personagem_2734,Monge,Humano,4.0,12.0,16,12,6,15,10
Personagem_2735,Druida,Elfo,1.0,10.0,12,11,9,16,4
Personagem_2736,Mago,Humano,8.0,8.0,13,10,18,10,12
Personagem_2737,Monge,Humano,10.0,8.0,16,14,5,14,9
Personagem_2738,Druida,Elfo,7.0,9.0,8,14,6,18,7
Personagem_2739,Feiticeiro,Tiefling,6.0,5.0,11,11,10,9,14
Personagem_2740,Mago,Humano,5.0,4.0,15,10,13,11,14
Personagem_2741,Paladino,Githyanki,8.0,14.0,9,15,5,10,15
Personagem_2742,Guerreiro,Anão,11.0,17.0,14,16,10,7,12
Personagem_2743,Ladino,Elfo,3.0,7.0,16,13,12,10,11
Personagem_2744,Clérigo,Tiefling,5.0,10.0,8,12,9,16,13
Personagem_2745,Ladino,Anão,10.0,8.0,17,17,10,10,13
Personagem_2746,Mago,Halfling,6.0,7.0,15,11,14,11,11
Personagem_2747,Paladino,Anão,3.0,16.0,9,11,10,12,17
Personagem_2748,Guerreiro,Draconato,7.0,16.0,12,13,9,7,10
Personagem_2749,Paladino,Halfling,2.0,17.0,9,16,8,12,14
Personagem_2750,Monge,Humano,8.0,6.0,15,12,9,14,11
Personagem_2751,Guerreiro,Anão,5.0,17.0,14,16,8,11,9
Personagem_2752,Monge,Halfling,8.0,10.0,15,13,5,14,4
Personagem_2753,Druida,Githyanki,11.0,4.0,11,10,11,18,7
Personagem_2754,Mago,Halfling,9.0,9.0,14,11,15,9,11
Personagem_2755,Patrulheiro,Elfo,2.0,13.0,13,16,8,14,14
Personagem_2756,Druida,Humano,5.0,10.0,12,15,7,18,7
Personagem_2757,Bruxo,Tiefling,1.0,9.0,11,11,10,8,18
Personagem_2758,Paladino,Draconato,8.0,17.0,9,14,10,14,19
Personagem_2759,Patrulheiro,Elfo,9.0,14.0,17,14,8,16,13
Personagem_2760,Monge,Tiefling,4.0,9.0,15,10,9,16,6
Personagem_2761,Feiticeiro,Elfo,8.0,9.0,12,13,8,11,16
Personagem_2762,Druida,Draconato,4.0,7.0,10,14,10,17,13
Personagem_2763,Bruxo,Githyanki,10.0,8.0,9,14,13,11,17
Personagem_2764,Bardo,Githyanki,5.0,3.0,17,11,9,7,15
Personagem_2765,Patrulheiro,Anão,8.0,10.0,15,13,9,11,9
Personagem_2766,Ladino,Draconato,7.0,10.0,14,11,9,8,11
Personagem_2767,Guerreiro,Draconato,5.0,18.0,13,16,12,6,7
Personagem_2768,Bruxo,Halfling,3.0,11.0,14,10,11,9,17
Personagem_2769,Mago,Githyanki,3.0,9.0,10,12,16,10,12
Personagem_2770,Patrulheiro,Tiefling,7.0,6.0,15,11,11,14,7
Personagem_2771,Druida,Tiefling,9.0,12.0,7,15,11,18,9
Personagem_2772,Mago,Tiefling,1.0,10.0,14,13,18,12,10
Personagem_2773,Ladino,Halfling,3.0,6.0,20,16,15,13,11
Personagem_2774,Feiticeiro,Halfling,,10.0,13,10,12,6,13
Personagem_2775,Paladino,Elfo,5.0,13.0,10,13,10,13,15
Personagem_2776,Paladino,Tiefling,11.0,,10,12,9,10,16
Personagem_2777,Mago,Tiefling,5.0,6.0,13,15,16,9,6
Personagem_2778,Monge,,13.0,,11,12,7,16,10
Personagem_2779,Feiticeiro,   anão,3.0,8.0,14,12,8,10,16
Personagem_2780,Paladino,Halfling,6.0,16.0,9,15,11,7,14
Personagem_2781,Feiticeiro,Tiefling,6.0,8.0,12,12,9,6,17
Personagem_2782,Bruxo,Anão,1.0,7.0,14,16,10,5,16
Personagem_2783,Feiticeiro,Draconato,15.0,8.0,13,17,5,9,16
Personagem_2784,Clérigo,Githyanki,5.0,10.0,12,12,15,18,10
Personagem_2785,Ladino,Elfo,6.0,14.0,16,13,13,7,13
Personagem_2786,Paladino,Halfling,6.0,15.0,6,13,10,9,12
Personagem_2787,Feiticeiro,Anão,5.0,7.0,15,13,13,7,18
Personagem_2788,Mago,Humano,2.0,5.0,18,12,20,9,12
Personagem_2789,Bardo,Humano,9.0,9.0,15,10,12,7,15
Personagem_2790,Clérigo,Elfo,8.0,14.0,9,14,13,17,11
Personagem_2791,Clérigo,Githyanki,8.0,12.0,9,13,10,16,14
Personagem_2792,Monge,Anão,5.0,12.0,15,12,10,17,11
Personagem_2793,Feiticeiro,Anão,1.0,5.0,14,15,12,9,17
Personagem_2794,Monge,Tiefling,4.0,9.0,14,13,7,17,6
Personagem_2795,Monge,Anão,6.0,11.0,18,17,12,17,10
Personagem_2796,Bardo,Anão,4.0,9.0,16,7,11,8,11
Personagem_2797,Bruxo,Halfling,4.0,5.0,11,14,12,8,20
Personagem_2798,Feiticeiro,Githyanki,7.0,6.0,14,12,8,10,12
Personagem_2799,Druida,Elfo,2.0,9.0,9,12,10,15,7
Personagem_2800,Paladino,Githyanki,6.0,15.0,9,16,9,11,17
Personagem_2801,Monge,Githyanki,7.0,12.0,17,14,10,14,11
Personagem_2802,Ladino,Elfo,2.0,10.0,15,13,12,10,12
Personagem_2803,Guerreiro,Anão,4.0,18.0,12,18,9,12,10
Personagem_2804,Ladino,Elfo,4.0,8.0,17,8,13,14,13
Personagem_2805,Bardo,Githyanki,2.0,12.0,11,13,12,7,16
Personagem_2806,Bardo,Draconato,1.0,11.0,14,12,10,8,19
Personagem_2807,Mago,Githyanki,8.0,4.0,13,11,19,15,11
Personagem_2808,Bruxo,Tiefling,9.0,7.0,10,14,10,7,16
Personagem_2809,Paladino,Halfling,7.0,13.0,10,16,8,12,18
Personagem_2810,Patrulheiro,Elfo,10.0,8.0,17,12,8,11,6
Personagem_2811,Monge,Draconato,5.0,9.0,13,13,12,12,4
Personagem_2812,Ladino,Tiefling,3.0,9.0,17,11,13,7,15
Personagem_2813,Guerreiro,Elfo,3.0,18.0,14,16,10,7,10
Personagem_2814,Bardo,Halfling,2.0,9.0,12,11,11,11,15
Personagem_2815,Bardo,Elfo,3.0,10.0,16,13,12,9,14
Personagem_2816,Bruxo,Elfo,4.0,9.0,14,17,13,9,17
Personagem_2817,Guerreiro,Githyanki,1.0,14.0,12,15,7,7,13
Personagem_2818,Guerreiro,Githyanki,,19.0,16,16,7,10,15
Personagem_2819,Bruxo,Githyanki,7.0,10.0,10,16,13,9,15
Personagem_2820,Bardo,Githyanki,5.0,9.0,14,11,9,10,19
Personagem_2821,Paladino,Tiefling,11.0,14.0,6,15,6,12,11
Personagem_2822,Feiticeiro,Humano,9.0,8.0,15,13,9,12,18
Personagem_2823,Feiticeiro,Halfling,9.0,7.0,12,9,8,8,17
Personagem_2824,Bruxo,Elfo,4.0,10.0,11,14,8,6,20
Personagem_2825,Guerreiro,Anão,8.0,16.0,16,13,7,15,11
Personagem_2826,Monge,Draconato,1.0,12.0,18,10,7,16,6
Personagem_2827,Bruxo,Draconato,7.0,10.0,10,15,12,8,15
Personagem_2828,Paladino,Halfling,10.0,14.0,9,15,8,13,18
Personagem_2829,Bruxo,Githyanki,12.0,11.0,13,15,13,11,16
Personagem_2830,Clérigo,Draconato,8.0,15.0,10,14,8,18,12
Personagem_2831,Ladino,Humano,5.0,8.0,17,10,12,8,10
Personagem_2832,Guerreiro,Tiefling  ,8.0,14.0,11,19,9,14,9
Personagem_2833,Mago,Anão,8.0,4.0,15,13,15,14,11
Personagem_2834,Mago,Halfling,5.0,5.0,12,14,18,13,9
Personagem_2835,Guerreiro,   anão,3.0,13.0,11,17,13,9,14
Personagem_2836,Patrulheiro,Anão,8.0,12.0,16,14,5,19,7
Personagem_2837,Paladino,Tiefling,4.0,13.0,11,12,11,8,16
Personagem_2838,Clérigo,,7.0,11.0,8,13,6,17,15
Personagem_2839,Clérigo,Halfling,2.0,12.0,9,9,11,16,14
Personagem_2840,Bardo,Halfling,7.0,9.0,14,11,12,14,18
Personagem_2841,Ladino, elfo ,11.0,8.0,16,13,14,10,11
Personagem_2842,Feiticeiro,Tiefling,5.0,7.0,15,14,10,8,18
Personagem_2843,Druida,Anão,8.0,9.0,11,13,11,18,8
Personagem_2844,Paladino,Elfo,2.0,16.0,10,17,9,15,16
Personagem_2845,Druida,Draconato,6.0,8.0,13,12,13,16,4
Personagem_2846,Druida,Halfling,6.0,10.0,10,15,10,15,7
Personagem_2847,Guerreiro,Elfo,2.0,17.0,13,14,6,9,9
Personagem_2848,Mago,Anão,10.0,7.0,11,14,17,13,10
Personagem_2849,Mago,Anão,13.0,8.0,13,14,18,6,9
Personagem_2850,Feiticeiro,Elfo,5.0,9.0,13,14,11,6,18
Personagem_2851,Guerreiro,Halfling,4.0,20.0,13,12,5,9,9
Personagem_2852,Druida,Draconato,8.0,7.0,12,18,10,15,9
Personagem_2853,Patrulheiro,Humano,3.0,6.0,14,15,8,13,11
Personagem_2854,Monge,   anão,9.0,12.0,15,12,10,12,8
Personagem_2855,Mago,Tiefling,8.0,7.0,12,12,19,9,9
Personagem_2856,Paladino,Humano,4.0,17.0,10,17,10,11,10
Personagem_2857,Paladino,Elfo,12.0,13.0,10,16,9,8,15
Personagem_2858,Bardo,Elfo,1.0,12.0,15,13,9,9,18
Personagem_2859,Bruxo,Elfo,1.0,10.0,13,13,12,9,18
Personagem_2860,Monge,Githyanki,3.0,12.0,13,14,12,15,10
Personagem_2861,Mago,Tiefling,3.0,8.0,12,14,19,14,7
Personagem_2862,Clérigo,Anão,8.0,13.0,8,13,8,17,11
Personagem_2863,Mago,Humano,8.0,11.0,14,11,17,11,9
Personagem_2864,Bardo,Tiefling,6.0,4.0,15,12,7,11,16
Personagem_2865,Paladino,Anão,7.0,17.0,10,13,9,11,15
Personagem_2866,Druida,Githyanki,6.0,10.0,11,16,12,13,11
Personagem_2867,Clérigo,Humano,1.0,9.0,10,10,6,15,7
Personagem_2868,Guerreiro,Halfling,3.0,15.0,15,18,12,12,12
Personagem_2869,Ladino,Halfling,8.0,6.0,18,13,14,11,14
Personagem_2870,Druida,Humano,1.0,5.0,10,14,10,18,4
Personagem_2871,Ladino,Tiefling,7.0,9.0,18,10,11,9,11
Personagem_2872,Monge,Humano,4.0,11.0,19,10,14,17,11
Personagem_2873,Patrulheiro,Githyanki,9.0,9.0,15,11,8,14,9
Personagem_2874,Bruxo,Anão,1.0,8.0,14,13,8,7,16
Personagem_2875,Patrulheiro,Draconato,6.0,10.0,14,12,10,18,5
Personagem_2876,Clérigo,Anão,8.0,14.0,10,14,6,19,12
Personagem_2877,Feiticeiro,Githyanki,5.0,5.0,16,11,8,10,20
Personagem_2878,Clérigo,Draconato,15.0,13.0,8,12,6,12,8
Personagem_2879,Patrulheiro,Elfo,1.0,7.0,18,13,9,14,8
Personagem_2880,Mago,Halfling,6.0,6.0,12,14,20,9,12
Personagem_2881,Paladino,Humano,3.0,18.0,10,12,7,13,16
Personagem_2882,Mago,Draconato,,7.0,9,13,17,10,11
Personagem_2883,Mago,Elfo,4.0,6.0,17,14,17,12,7
Personagem_2884,Monge,Githyanki,12.0,12.0,19,10,7,12,7
Personagem_2885,Druida,Draconato,7.0,11.0,10,16,10,20,8
Personagem_2886,Feiticeiro,Anão,3.0,10.0,13,17,10,6,17
Personagem_2887,Feiticeiro,Humano,1.0,6.0,14,13,9,8,17
Personagem_2888,Mago,Humano,12.0,9.0,14,14,19,9,7
Personagem_2889,Ladino,Humano,8.0,9.0,19,12,13,12,12
Personagem_2890,Monge,Githyanki,7.0,10.0,17,11,6,16,6
Personagem_2891,Mago,Anão,11.0,8.0,14,7,15,8,9
Personagem_2892,Bruxo,Halfling,4.0,9.0,11,15,9,9,15
Personagem_2893,Paladino,Anão,6.0,17.0,10,15,10,11,14
Personagem_2894,Druida,Humano,9.0,8.0,12,11,8,17,8
Personagem_2895,Guerreiro,Githyanki,10.0,20.0,12,13,5,11,8
Personagem_2896,Bruxo,Elfo,16.0,10.0,11,13,14,9,20
Personagem_2897,Ladino,Draconato,10.0,10.0,20,19,14,11,10
Personagem_2898,Clérigo,Halfling,2.0,16.0,8,11,9,19,12
Personagem_2899,Clérigo,Draconato,,13.0,12,12,9,19,13
Personagem_2900,Patrulheiro,Tiefling,7.0,9.0,15,14,6,17,8
Personagem_2901,Bruxo,Tiefling,5.0,9.0,12,16,10,10,17
Personagem_2902,Patrulheiro,Githyanki,6.0,9.0,18,11,10,16,10
Personagem_2903,Mago,Draconato,6.0,9.0,15,15,17,13,9
Personagem_2904,Guerreiro,Tiefling,4.0,15.0,10,16,6,10,12
Personagem_2905,Bardo,Draconato,9.0,12.0,17,13,13,7,18
Personagem_2906,Bardo,Humano,3.0,11.0,17,10,12,12,17
Personagem_2907,Ladino,Draconato,6.0,9.0,16,13,12,7,13
Personagem_2908,Mago,Anão,6.0,12.0,14,11,17,12,12
Personagem_2909,Feiticeiro,Humano,9.0,10.0,12,15,9,7,17
Personagem_2910,Patrulheiro,Elfo,8.0,12.0,17,13,10,12,6
Personagem_2911,Feiticeiro,Elfo,5.0,12.0,14,15,11,7,19
Personagem_2912,Druida,Draconato,7.0,10.0,11,13,12,16,8
Personagem_2913,Guerreiro,,10.0,17.0,11,14,12,9,11
Personagem_2914,Guerreiro,Githyanki,7.0,14.0,12,10,6,12,10
Personagem_2915,Clérigo,Githyanki,6.0,8.0,10,14,12,15,8
Personagem_2916,Monge,Humano,7.0,9.0,17,6,8,14,8
Personagem_2917,Patrulheiro,Humano,9.0,10.0,18,11,11,14,9
Personagem_2918,Ladino,Anão,6.0,11.0,18,13,15,11,12
Personagem_2919,Bardo,Humano,,10.0,14,11,9,9,18
Personagem_2920,Ladino,,8.0,6.0,18,13,7,11,10
Personagem_2921,Feiticeiro,Tiefling,4.0,4.0,17,12,9,9,18
Personagem_2922,Feiticeiro,Halfling,1.0,4.0,14,13,8,8,16
Personagem_2923,Bruxo,,3.0,8.0,14,15,9,13,16
Personagem_2924,Druida,Halfling,8.0,6.0,9,13,10,14,10
Personagem_2925,Guerreiro,Draconato,5.0,16.0,12,17,8,8,6
Personagem_2926,Paladino,Draconato,,16.0,9,14,7,10,13
Personagem_2927,Patrulheiro,Tiefling,10.0,7.0,18,14,8,14,4
Personagem_2928,Ladino,Halfling,6.0,11.0,18,14,10,7,12
Personagem_2929,Patrulheiro,Githyanki,7.0,8.0,19,8,10,15,9
Personagem_2930,Feiticeiro,Humano,9.0,7.0,14,10,11,5,17
Personagem_2931,Monge,Anão,7.0,,14,11,8,17,8
Personagem_2932,Clérigo,,8.0,17.0,10,9,8,19,11
Personagem_2933,Bardo,Draconato,5.0,6.0,15,14,11,10,16
Personagem_2934,Druida,Anão,8.0,8.0,10,14,4,19,6
Personagem_2935,Monge,Tiefling,4.0,11.0,19,15,8,15,8
Personagem_2936,Druida,Draconato,2.0,8.0,11,12,14,16,9
Personagem_2937,Bruxo,Draconato,8.0,6.0,11,11,11,11,17
Personagem_2938,Paladino,Anão,3.0,17.0,12,14,11,11,17
Personagem_2939,Feiticeiro,Humano,2.0,6.0,12,18,13,11,16
Personagem_2940,Clérigo,Anão,10.0,14.0,12,15,12,15,9
Personagem_2941,Monge,Draconato,7.0,9.0,16,12,5,12,11
Personagem_2942,Druida,Anão,8.0,12.0,11,13,10,14,9
Personagem_2943,Guerreiro,Githyanki,6.0,17.0,11,15,4,10,12
Personagem_2944,Bruxo,Anão,2.0,10.0,14,11,13,10,20
Personagem_2945,Guerreiro,Elfo,8.0,18.0,13,14,9,12,10
Personagem_2946,Clérigo,Draconato,5.0,12.0,8,14,10,19,11
Personagem_2947,Monge,Tiefling,9.0,8.0,14,9,8,20,12
Personagem_2948,Patrulheiro,Humano,7.0,11.0,16,10,12,14,8
Personagem_2949,Bruxo,Tiefling,13.0,8.0,13,13,12,9,17
Personagem_2950,Monge,Tiefling,3.0,9.0,16,10,9,15,6
Personagem_2951,Feiticeiro,Halfling,13.0,9.0,12,13,9,12,20
Personagem_2952,Mago,Humano,9.0,7.0,13,14,16,12,9
Personagem_2953,Bruxo,Githyanki,6.0,10.0,11,10,9,12,16
Personagem_2954,Guerreiro,Humano,6.0,20.0,16,15,10,9,6
Personagem_2955,Clérigo,Elfo,5.0,12.0,11,14,10,14,12
Personagem_2956,Paladino,Draconato,7.0,17.0,6,16,6,7,13
Personagem_2957,Feiticeiro,Anão,8.0,11.0,13,15,7,8,16
Personagem_2958,Mago,Humano,4.0,10.0,12,9,19,12,7
Personagem_2959,Paladino,Humano,,13.0,8,17,8,13,15
Personagem_2960,Bardo,Tiefling,8.0,7.0,19,11,9,10,14
Personagem_2961,Feiticeiro,Halfling,4.0,4.0,15,19,9,9,18
Personagem_2962,Clérigo,Githyanki,3.0,11.0,7,14,9,14,13
Personagem_2963,Druida,draconato,7.0,13.0,12,16,9,17,6
Personagem_2964,Bruxo,Elfo,9.0,8.0,12,19,6,10,17
Personagem_2965,Monge,Elfo,4.0,10.0,15,17,9,14,11
Personagem_2966,Clérigo,Humano,7.0,9.0,14,15,9,16,9
Personagem_2967,Bruxo,Humano,5.0,8.0,10,15,10,10,15
Personagem_2968,Paladino,Githyanki,3.0,15.0,11,13,10,7,17
Personagem_2969,Patrulheiro,Githyanki,3.0,11.0,13,13,10,13,7
Personagem_2970,Monge,Humano,2.0,13.0,15,10,4,15,9
Personagem_2971,Ladino,Humano,5.0,7.0,17,10,6,12,12
Personagem_2972,Guerreiro,Anão,6.0,16.0,13,12,9,9,6
Personagem_2973,Bardo,Draconato,10.0,8.0,17,13,12,9,15
Personagem_2974,Feiticeiro,Humano,9.0,5.0,11,13,6,7,19
Personagem_2975,Patrulheiro,Elfo,5.0,14.0,12,17,10,16,9
Personagem_2976,Patrulheiro,Draconato,8.0,10.0,11,10,10,17,11
Personagem_2977,Clérigo,draconato,8.0,15.0,10,13,8,16,10
Personagem_2978,Bardo,,8.0,9.0,13,13,10,13,17
Personagem_2979,Druida,Tiefling,7.0,10.0,14,13,6,20,7
Personagem_2980,Bruxo,,8.0,8.0,10,13,10,9,15
Personagem_2981,Bruxo,Elfo,8.0,7.0,14,14,14,11,19
Personagem_2982,Clérigo,Humano,7.0,14.0,14,14,10,16,12
Personagem_2983,Mago,Githyanki,8.0,5.0,10,14,18,10,10
Personagem_2984,Mago,Halfling,3.0,8.0,15,14,18,13,11
Personagem_2985,Ladino,Humano,5.0,9.0,17,12,13,8,15
Personagem_2986,Guerreiro,Halfling,8.0,18.0,12,17,10,12,8
Personagem_2987,Monge,Anão,4.0,12.0,15,13,7,13,10
Personagem_2988,Druida,Anão,6.0,7.0,12,14,8,18,10
Personagem_2989,Bardo,Draconato,3.0,7.0,19,11,7,13,15
Personagem_2990,Mago,Githyanki,6.0,5.0,14,15,18,11,12
Personagem_2991,Ladino,Humano,5.0,6.0,16,15,11,8,15
Personagem_2992,Ladino,Draconato,5.0,5.0,14,11,12,9,12
Personagem_2993,Clérigo,Githyanki,8.0,14.0,8,12,13,18,9
Personagem_2994,Druida,Halfling,10.0,13.0,11,13,16,14,6
Personagem_2995,Paladino,Githyanki,9.0,16.0,8,16,8,12,20
Personagem_2996,Monge,Draconato,3.0,8.0,17,13,10,15,10
Personagem_2997,Guerreiro,Halfling,2.0,19.0,14,14,4,7,8
Personagem_2998,Feiticeiro,Draconato,7.0,6.0,14,10,6,9,15
Personagem_2999,Clérigo,Draconato,7.0,10.0,4,15,10,17,12
Personagem_3000,Monge,Humano,3.0,10.0,16,15,9,17,10
